ESN,Cycles_Since_New,Snapshot,Cumulative_WWs,Cumulative_HPC_SVs,Cumulative_HPT_SVs,Sensed_Altitude,Sensed_Mach,Sensed_Pamb,Sensed_Pt2,Sensed_TAT,Sensed_WFuel,Sensed_VAFN,Sensed_VBV,Sensed_Fan_Speed,Sensed_Core_Speed,Sensed_T25,Sensed_T3,Sensed_Ps3,Sensed_T45,Sensed_P25,Sensed_T5,Cycles_to_WW,Cycles_to_HPC_SV,Cycles_to_HPT_SV
101,14490,1,14,1,3,223.32151588734527,0.10171197048294162,14.559913294063984,14.59645905794166,506.07276704472133,1.171071867152129,6290.601944661513,0.0,1803.8667155154083,20488.822921162013,707.3335543302945,1526.5046566977915,451.3238337286137,2131.19094674088,40.9720202555994,1410.226949632284,170,1430,380
101,14490,2,14,1,3,288.3215158873453,0.2273339673029146,14.527885431818822,15.00199867876703,509.3149670662826,1.194987539974529,5831.834634388125,0.0,1809.0105001064987,20537.89419198953,712.6769795044372,1532.9944796179004,461.1408832924066,2134.9874508351395,42.24517176659187,1407.4028874346025,170,1430,380
101,14490,3,14,1,3,3701.3215158873454,0.3867239548908434,12.846176295776731,14.196222917330934,522.8484611535645,1.0923218771690164,5180.530048383452,0.0,1810.7128186607508,20699.07935806269,730.6973303958565,1554.9352575556543,421.1486696181402,2154.375670182387,39.71882456881443,1415.4159731141106,170,1430,380
101,14490,4,14,1,3,20487.321515887346,0.6095549657093248,6.620710559534044,8.480765050774963,496.1237444268985,0.6995618042099665,4623.1734098418365,0.0,1856.4030484975754,20366.900591747402,712.9478470026385,1511.9757071444294,271.2884731185166,2111.9728574344485,25.97261471533444,1335.3811181143055,170,1430,380
101,14490,5,14,1,3,30157.321515887346,0.6602699353443345,4.336800548360672,5.791544583063546,456.1196077734803,0.47138621769719763,4559.020850778898,0.0,1797.14698080422,19553.621762563853,661.348419840055,1406.2219366919253,188.49993293846416,1984.928191289099,18.188678503526926,1238.9747933650845,170,1430,380
101,14490,6,14,1,3,31005.321515887346,0.6643649532543382,4.183581108132354,5.606444941209316,452.1702450073552,0.4527983663294253,4552.114424302678,0.0,1786.992933130651,19457.027557352594,655.6714045786596,1393.790710679404,181.8552288792018,1969.1672132275517,17.593974737989832,1228.5629952425952,170,1430,380
101,14490,7,14,1,3,31000.321515887346,0.7280579402195176,4.184484524643134,5.933780639328069,458.0526338212715,0.4339996884981217,4418.646536168546,0.0,1736.3137294499559,19371.445109091368,656.799349845812,1382.9012539272699,177.77111797387542,1935.382810309019,17.80398860747626,1213.6436704411758,170,1430,380
101,14490,8,14,1,3,31006.321515887346,0.725033958171483,4.1834004248301975,5.915777378310427,459.6762609133036,0.4601101924591905,4466.730475092728,0.0,1781.5660922561208,19538.829410541457,664.5725736994754,1403.7991676252768,185.86842041820805,1970.1377365904737,18.31748704068343,1227.163164692611,170,1430,380
101,14500,1,14,1,3,972.3215158873453,0.10706697097885226,14.190853773731279,14.238028240774755,532.3355701043516,1.2600813558669612,6207.838987855071,0.0,1901.2233606491561,21157.68554040358,751.8103218181966,1619.0527738606554,461.6941444350753,2277.12736554014,41.49051168156737,1500.2900967761698,160,1420,370
101,14500,2,14,1,3,1014.3215158873453,0.2144189669834337,14.17015884735748,14.575056818845395,535.5217099907142,1.2817341349393796,5852.686479222355,0.0,1905.6220990230133,21204.14781614846,756.8979825808365,1625.3872412040778,469.9942631670129,2281.3854499410713,42.56430896697657,1498.6900535504185,160,1420,370
101,14500,3,14,1,3,3527.3215158873454,0.35213695905077075,12.931912419325316,14.039651630489429,538.2319900015856,1.1703230804111526,5324.954278716268,0.0,1878.9403947040312,21133.58091026761,757.9801998048374,1615.4568037492113,435.1036830217753,2253.8467258002192,40.40408920577668,1477.87916158209,160,1420,370
101,14500,4,14,1,3,20052.321515887346,0.6167999698864183,6.733438971574222,8.675140748884271,507.0912041619895,0.7144620113646656,4605.6444760392405,0.0,1868.6987714086756,20560.29376888344,727.8154972046291,1538.205019460502,274.403377177957,2146.433758109577,26.438568546908822,1360.7622191282205,160,1420,370
101,14500,6,14,1,3,22997.321515887346,0.6519539549099168,5.970254664773471,7.917110029868344,497.6474838168003,0.5156024468428317,4404.7288081600855,0.0072698607417728675,1696.0726379278299,19848.539812164003,691.7106310128947,1443.944421832359,209.8044878784967,1993.3296290194621,21.417114804917652,1293.3242441705254,160,1420,370
101,14500,7,14,1,3,22994.321515887346,0.6525209738956651,5.971032102097886,7.921915994463639,496.7403385128113,0.5415964581050995,4437.352486567784,0.003762518213347281,1727.8731626579306,19948.17022990647,695.93573151739,1456.465141071995,218.4695576275135,2014.7549286195367,22.039932430892943,1298.254724817725,160,1420,370
101,14500,8,14,1,3,22998.321515887346,0.652835984443303,5.969995518998666,7.922639573608709,495.80287195708905,0.5317146006504214,4425.003909779651,0.005054635900759372,1714.5197823560645,19888.499252170855,692.6886190452499,1448.7330315469976,215.49931662277817,2002.4038887226568,21.825309027498214,1293.0032150478644,160,1420,370
101,14510,1,14,1,3,168.32151588734527,0.10171197048294162,14.587013792886813,14.62362757972665,527.7100896154656,1.2568742829500974,6248.880520016913,0.0,1874.4869990704356,21014.267563640406,742.4943327261675,1599.0206675193638,466.0100307538442,2243.8128481984813,42.042291438682206,1482.0431852464462,150,1410,360
101,14510,2,14,1,3,201.32151588734527,0.21485996684896563,14.570753493593116,14.989058471188681,530.5482736248239,1.2771569125886924,5863.739636135448,0.0,1876.9681878195656,21050.13614208559,746.9152256961851,1603.8359176059798,474.36995010651844,2245.4641474981577,43.1524919156887,1478.7778366240125,150,1410,360
101,14510,3,14,1,3,2198.3215158873454,0.34823097727167224,13.58675901815331,14.722535045452005,535.1823976197248,1.1989038157652026,5339.265723607663,0.0,1858.8671085503813,21033.148869666737,751.2834212018233,1601.2930490403046,449.87918395318036,2229.295957347729,41.891631243184634,1464.9883349242552,150,1410,360
101,14510,4,14,1,3,20682.321515887346,0.6239189698444566,6.570177133447067,8.51347826675095,494.8532650847972,0.6990235692981888,4602.315611415982,0.0,1854.024575768747,20337.352416211812,711.4473673877069,1508.0024034275175,271.83261008355333,2105.1489396507627,26.0947276470088,1328.9944249879666,150,1410,360
101,14510,5,14,1,3,29000.321515887346,0.6761459901081285,4.582350553541126,6.203377883837332,460.84613634272984,0.5022479157905293,4535.071542182196,0.0,1803.4603847912722,19647.046526199185,667.4951984298599,1417.8891109446522,200.84470538092472,1994.6280379853574,19.41515368138309,1244.200944357592,150,1410,360
101,14510,6,14,1,3,29004.321515887346,0.6779729916797838,4.581481676490316,6.212037991930203,461.0551758859145,0.5028915519954633,4532.471341637286,0.0,1803.8693627166888,19651.26008381523,667.8193077801016,1418.424235068552,201.0913452749934,1995.140033132798,19.443788799534676,1244.332475997263,150,1410,360
101,14510,7,14,1,3,28998.321515887346,0.7361219718204698,4.582784992066531,6.547234755677379,468.00398478151004,0.5035103654474936,4447.689930397437,0.0,1788.0409604174308,19690.14673429002,674.7325353132107,1422.7136129810558,203.22197506706993,1987.006914088956,20.08897286386413,1239.1628672866366,150,1410,360
101,14510,8,14,1,3,29006.321515887346,0.7427369549022874,4.581047237964911,6.585239148380065,466.83330160607886,0.44822664749517666,4350.223983776272,0.001472962299751185,1701.9908021337005,19394.01093943522,661.5503374578403,1385.715481042693,185.6267201959879,1924.1553475307537,18.941828183564837,1216.7342210579359,150,1410,360
101,14520,1,14,1,3,1021.3215158873453,0.1034759699450693,14.166709692961849,14.206001715472317,511.06781045402636,1.193146730179673,6246.239412404318,0.0,1842.187041492669,20676.015976899525,718.8571221360545,1552.4948190040222,451.99491203357934,2175.8793581827126,40.76720929777764,1433.7102145945316,140,1400,350
101,14520,2,14,1,3,1084.3215158873452,0.23035796425211047,14.135667303401155,14.610932001175442,514.9073837177746,1.2201620438162042,5802.282948321087,0.0,1849.09412569091,20738.456108922182,725.2025220179734,1560.8816802398037,462.4192930857515,2182.430186957179,42.08857404232433,1432.4491385992446,140,1400,350
101,14520,3,14,1,3,4039.3215158873454,0.3542159690605364,12.679631412101891,13.77983160810841,518.5686736533781,1.0919147082474232,5315.060557873651,0.0,1824.1084920122846,20686.38842620365,727.534355170774,1553.6798143698622,418.7356736151515,2160.5763937836023,39.085340409073034,1416.8633229443542,140,1400,350
101,14520,4,14,1,3,20758.321515887346,0.6453389718280992,6.550482054561886,8.638600542717622,501.23997733693164,0.7093138053593642,4569.5083376929815,0.0,1864.0895068557766,20455.595496848084,720.8370226360449,1523.957631873657,274.37313255562447,2125.3818533756453,26.482913808688586,1341.0108834574646,140,1400,350
101,14520,6,14,1,3,23001.321515887346,0.6536549522625169,5.969218081674251,7.927070337385161,490.53534017380804,0.6480222700654324,4561.441226723251,0.0,1848.372730851985,20245.321151443924,706.5753080241392,1495.9239159630604,252.9775312715662,2090.1246045287467,24.413487922051278,1314.7173881159308,140,1400,350
101,14520,7,14,1,3,22989.321515887346,0.6724289848552903,5.972327830971912,8.059130230727778,490.82440457567293,0.544961084264616,4404.947605498946,0.005097099598757928,1718.1671336057345,19826.984163743113,687.8709862629662,1440.25891262212,221.96277196454312,1989.526533771794,22.43914373187829,1277.613387041735,140,1400,350
101,14520,8,14,1,3,22997.321515887346,0.6524579717861375,5.970254664773471,7.920464932367778,489.41865870531313,0.5069665473453572,4398.890111657361,0.007871110602052303,1677.0877583291267,19667.71059255163,679.4481551888197,1420.0265097964061,208.75623631246881,1959.0610872860443,21.331128213247126,1270.487065604187,140,1400,350
101,14530,1,14,1,3,-216.67848411265473,0.10297196797000979,14.793535805501449,14.833445550910634,501.5907255247961,1.1451985263262572,6317.894125990895,0.0,1771.6596578711503,20324.557457408766,697.5807294736392,1504.2701581076158,447.3560887785126,2095.0886034514,40.90288173900925,1391.5426291810757,130,1390,340
101,14530,2,14,1,3,-163.67848411265473,0.2222939624534807,14.763294012671853,15.221255925551409,506.8169001827368,1.1739555979516056,5866.151363615055,0.0,1782.736692235129,20421.495818755015,705.9846689377658,1517.2339272785864,457.50663525314843,2109.034381304731,42.17771435675767,1395.712696406609,130,1390,340
101,14530,3,14,1,3,27385.321515887346,0.6876749589191636,4.933159662805669,6.745806224666559,476.9438349355538,0.4516656949520962,4378.99955879556,0.006280893237873733,1693.092806231796,19523.459084637823,669.8709039761932,1402.721873374783,185.26299149414876,1949.5721144945276,18.865747510163377,1248.9532570188505,130,1390,340
101,14530,4,14,1,3,20446.321515887346,0.6249269439922532,6.631335536301049,8.599744421264662,500.2959471040031,0.707131067824904,4598.115442389703,0.0,1861.093786317926,20437.518587227238,718.9777276497972,1521.6578187672535,273.3760745852675,2124.204775925254,26.313048339215182,1343.0369966575079,130,1390,340
101,14530,6,14,1,3,27067.321515887346,0.6867299868808946,5.002235388345066,6.834589289631098,478.7990342968314,0.5568363252450989,4516.966566046757,0.0,1832.1900803344404,20007.627907753355,692.1455080569815,1465.049179511083,219.12332638394273,2054.201584396643,21.25704543581281,1285.058143616594,130,1390,340
101,14530,7,14,1,3,26988.321515887346,0.7041179730640611,5.019395710098564,6.964606847039028,481.40996812960236,0.5043994517793852,4412.915176251385,0.0,1755.1076442654717,19798.444604981963,684.9582578994516,1437.565055386865,203.33978222587672,2000.3353122027574,20.38998806484468,1266.9043009083173,130,1390,340
101,14530,8,14,1,3,26996.321515887346,0.7055039598690233,5.017657955996944,6.9708535001317875,479.603492444666,0.5113786457587443,4423.0047388862085,0.0,1762.733831300762,19796.51329656334,683.9070714199066,1437.0036950929127,206.05340195306272,2000.583917327773,20.578361125248186,1263.9609503161378,130,1390,340
101,14540,1,14,1,3,586.3215158873453,0.1024049638854227,14.381050001833312,14.418627681376785,529.9788441537115,1.267659428800676,6226.99340453823,0.0,1893.8208736256436,21102.79036910304,748.1010287258807,1611.6109917296153,466.05052283967126,2266.2575403567885,41.92533574910331,1493.6795083479872,120,1380,330
101,14540,2,14,1,3,626.3215158873453,0.22481397232877826,14.361340548143984,14.818357774306133,533.2775090491119,1.2942972518373275,5814.141555012846,0.0,1899.0655917012002,21152.062893138132,753.5629579012143,1618.301709520684,476.3479129104638,2270.448373068254,43.22123149451338,1491.0472716166707,120,1380,330
101,14540,3,14,1,3,3038.3215158873454,0.34022997758257006,13.172860490677378,14.219381803679461,528.6285931385356,1.1845930545998855,5371.483584305907,0.0,1869.1100349766823,20971.545409308794,745.4757845082476,1593.1793585059643,444.2293607312624,2223.6717588808488,41.09686546391089,1455.2602764162655,120,1380,330
101,14540,4,14,1,3,20192.321515887346,0.6262499882923326,6.697158563101521,8.694433521364061,498.99633198083797,0.7147265136778564,4597.28487075026,0.0,1859.9128183296314,20415.802050889666,717.2422755250561,1518.6965195738255,276.76903896041784,2119.6206992358593,26.621626668493096,1339.3197457075296,120,1380,330
101,14540,6,14,1,3,22998.321515887346,0.6639239384876451,5.969995518998666,7.997419921618354,489.8015627118276,0.584606184723765,4472.664889314212,0.0,1769.725238667107,19988.54408540994,694.8509084738812,1460.8615108560411,234.39611182060548,2026.5763095659174,23.257966110466743,1289.5790781013459,120,1380,330
101,14540,7,14,1,3,22995.321515887346,0.6605849458919725,5.970772956323081,7.975753609479011,487.93742060464245,0.5328249941202179,4416.410300046747,0.005259625495992338,1705.150079827723,19744.526383841523,682.4741337784262,1429.5801420330727,217.93958383882665,1975.4708404510006,22.05172378559842,1271.727410666062,120,1380,330
101,14540,8,14,1,3,23000.321515887346,0.6614669754253587,5.969477227449056,7.980004352800721,487.5532193175324,0.5429901569026925,4428.177756730838,0.0037037933904171846,1717.3264600334296,19781.476739165097,684.0670679518694,1434.2250143678132,221.387470431983,1983.3480418386084,22.306641197904465,1273.3538543099637,120,1380,330
101,14550,1,14,1,3,315.3215158873453,0.10227896711694812,14.514581550578525,14.552235633794732,515.0999745432741,1.2132268225992753,6262.492577686376,0.0,1840.0071922679133,20729.032328481626,723.179046872448,1559.8556446700002,458.5127948854005,2185.2138543172364,41.48542747579081,1443.4250707593471,110,1370,320
101,14550,2,14,1,3,380.3215158873453,0.2206559672104082,14.482553688333365,14.924327091614314,519.912871391676,1.2408243865590634,5846.218705752563,0.0,1849.2151452307658,20813.376993215785,730.886370519325,1571.2971286922273,468.2275690774502,2196.9057341254565,42.71334581938678,1446.222613865324,110,1370,320
101,14550,3,14,1,3,2419.3215158873454,0.37292696974145984,13.477864286519761,14.786449448629773,520.8642050908277,1.1550003967802787,5238.826657169476,0.0,1818.6560543177554,20700.91436901558,729.4830519828155,1555.4792727055003,444.18945933223694,2158.426745495816,41.676322453596065,1416.3258681713278,110,1370,320
101,14550,4,14,1,3,20034.321515887346,0.5983409478412828,6.7381035955207125,8.555293225138572,504.01861773868893,0.7089565394940095,4636.557872353904,0.0,1866.1389553663473,20513.552482137242,723.6706222470401,1532.2859423183763,272.11991388578974,2142.4303075567855,26.113627873140192,1359.5228012374437,110,1370,320
101,14550,5,14,1,3,29000.321515887346,0.6747599436985215,4.582350553541126,6.195939296835964,470.9937862373571,0.44942847571410005,4457.391649076571,0.0,1737.2189784934521,19584.375807638757,670.7337217798331,1410.8004091094115,181.66609395122632,1974.619716604117,18.176587613577695,1253.2272509380223,110,1370,320
101,14550,6,14,1,3,29000.321515887346,0.674696941588994,4.582350553541126,6.195601693673001,470.9864431232958,0.4494066331227509,4457.490680903175,0.0,1737.2054362268634,19584.232881267104,670.7224261952697,1410.7818901638575,181.65741934061384,1974.6032457028555,18.17554240726957,1253.2239528419705,110,1370,320
101,14550,7,14,1,3,28994.321515887346,0.674192984317418,4.583653869117342,6.194664186356307,468.4745511484386,0.44835390315469514,4458.879736573331,0.0,1733.1664727776176,19534.387287627003,667.2111980525058,1404.159780742532,181.80764693144147,1965.2196411155287,18.179553132749504,1246.5848261185918,110,1370,320
101,14550,8,14,1,3,29000.321515887346,0.6776579811321458,4.582350553541126,6.2115171117994,466.42174325632686,0.4288421053507962,4422.106010272408,0.0015367101406600873,1698.8468177992795,19389.413555532214,659.8647722255494,1385.8390835573975,175.8881382277889,1935.8175536424596,17.787088583736974,1234.179224430819,110,1370,320
101,14560,1,14,1,3,655.3215158873453,0.10265696487295245,14.347051194219219,14.385079803371134,530.8858690836923,1.264423011675454,6227.803293909675,0.0,1894.1639365633125,21116.785735964462,749.2670011342263,1613.6821241624461,464.2884841334762,2269.733415169181,41.79882381909915,1496.646284973345,100,1360,310
101,14560,2,14,1,3,737.3215158873453,0.2223569645630083,14.30664681415609,14.750728742278074,534.524854957037,1.2889780509203443,5824.410635081137,0.0,1900.0040796425785,21172.86278917276,755.1861398536817,1621.334910946605,473.5265673498828,2275.5438191995027,42.99099969359926,1495.3388313238906,100,1360,310
101,14560,3,14,1,3,2501.3215158873454,0.3356309725986681,13.437459906456633,14.473613108715744,541.6429901977028,1.19945769558436,5389.178034634035,0.0,1875.212115556466,21175.645203626682,761.1234290336159,1621.553926998012,444.6258816469104,2263.0113340639027,41.33592590675983,1489.0930953688928,100,1360,310
101,14560,4,14,1,3,20991.321515887346,0.6331799819217881,6.490101089032319,8.473399603835853,498.8328056045397,0.6955500989414548,4586.645373025399,0.0,1858.9891988563104,20407.04354399791,717.2926845835461,1517.7314551638553,269.2288553431174,2119.4002778399176,25.959824262293605,1338.6931013008348,100,1360,310
101,14560,5,14,1,3,30700.321515887346,0.6556079580532274,4.238689515289945,5.638220637862954,455.60458662513855,0.46005947577849987,4565.626475696985,0.0,1796.1320824015854,19541.146262016617,661.0261165119289,1405.2429826551474,183.410399613704,1988.1135744215424,17.72719226544997,1242.1197375094694,100,1360,310
101,14560,6,14,1,3,31002.321515887346,0.6619709923015794,4.184123158038822,5.595740179383231,454.3518471554773,0.45554292324305123,4556.610597892145,0.0,1793.6610423060745,19512.377136640083,659.3992771454887,1401.4920113978083,181.9211472449721,1982.8563387356153,17.60462984038604,1237.8461886392506,100,1360,310
101,14560,7,14,1,3,30995.321515887346,0.7073309614406785,4.185387941153914,5.8241617001763935,455.0920538298682,0.4222083362324267,4427.107413240591,0.0,1722.4182097999092,19286.62191946961,651.4497342574925,1372.5647464400147,173.18126125111988,1925.179139212768,17.359848866440338,1211.575525464587,100,1360,310
101,14560,8,14,1,3,31003.321515887346,0.7061339809642991,4.183942474736666,5.815890735781161,454.4574734875726,0.4133335324410668,4413.684134366112,0.0,1707.631475100567,19229.484305006208,648.7104311448568,1365.4682148879867,170.2643762589623,1914.0117980923337,17.152350311368735,1207.6180648418115,100,1360,310
101,14570,1,14,1,3,1207.3215158873452,0.10946096918451403,14.075060733306463,14.127168060294338,516.6076430768829,1.2176303148384977,6207.999788867512,0.0,1866.6291664544503,20828.725220341097,728.9974622983036,1573.8665350773865,455.4698033697904,2211.0226262314263,40.99578789604335,1454.660450899731,90,1350,300
101,14570,2,14,1,3,1270.3215158873452,0.24724196336137866,14.044018343745769,14.597158892794857,522.5531670024777,1.2551363217358509,5727.707213530273,0.0,1879.239892217951,20935.589585911664,738.7555035175645,1588.4263880177089,468.54297358066725,2226.0655896414196,42.601982968465045,1457.983628623618,90,1350,300
101,14570,3,14,1,3,4707.321515887345,0.3782189681278429,12.35048353549008,13.587027857918548,528.663189942691,1.1128495260039015,5222.90977700554,0.0,1859.6151072119007,20932.194161287574,744.9753161954721,1587.9709068510301,419.0505744098531,2213.7530962455576,39.12721833513349,1447.5823064676288,90,1350,300
101,14570,4,14,1,3,20428.321515887346,0.6192569925533494,6.636000160247539,8.566486316308298,500.1255656593075,0.7068123741010475,4607.460434941476,0.0,1862.0161296818844,20439.86918614098,718.9135801246124,1522.2457727990688,272.7977613015635,2126.9287588673064,26.23170681550356,1345.4127500408624,90,1350,300
101,14570,5,14,1,3,29000.321515887346,0.6671369864689073,4.582350553541126,6.1554142692378075,463.25325113898487,0.5026584821274248,4548.73178033471,0.0,1809.9532938058783,19705.439648190502,671.3557989322037,1426.0563988167453,199.72609498766892,2009.5996299267656,19.29747604619096,1255.2987356511499,90,1350,300
101,14570,6,14,1,3,29000.321515887346,0.6677039458500108,4.582350553541126,6.1584059556915935,462.8278206773659,0.5015903205369361,4547.3665498347655,0.0,1807.92984135303,19692.21170865088,670.5706528369847,1424.283897765153,199.51852607866311,2006.7495688237225,19.287547066920357,1253.5888386539684,90,1350,300
101,14570,7,14,1,3,28992.321515887346,0.7158989503132066,4.584088307642746,6.428558263715182,469.48944478559775,0.47140057707609495,4421.152353426621,0.0,1750.6521868630123,19599.239911716835,671.4059073142212,1412.161076122814,191.15414373730152,1972.132756061811,19.130410508210545,1241.915714370095,90,1350,300
101,14570,8,14,1,3,29001.321515887346,0.7163399650798997,4.582133334278423,6.428391567388389,468.55150148922047,0.4644400011272747,4410.617774423965,0.0,1739.3064178483442,19548.85705598759,668.7639437414675,1405.7480785830758,189.07876469587805,1961.8585257558045,18.98993905031261,1237.2838847300857,90,1350,300
101,14580,1,14,1,3,220.32151588734527,0.10177496514188861,14.561391503090684,14.598076850462391,543.0384451626998,1.2793287405467022,6248.6702495060945,0.0,1901.5161674104195,21312.163627490576,764.2135878888872,1641.0235803615865,464.52008465410535,2308.1360357151125,42.01056815618361,1528.8257150136822,80,1340,290
101,14580,2,14,1,3,240.32151588734527,0.21857697210180377,14.551536776246019,14.985959711617406,546.610494324431,1.3099937674587672,5846.215456201675,0.0,1909.703290878323,21373.89857951558,770.3685144207208,1649.5160623051434,475.5350964245792,2315.6810110133374,43.3268983903561,1528.082083238242,80,1340,290
101,14580,3,14,1,3,2097.3215158873454,0.33707996151315783,13.636525388718868,14.698012199206387,544.9655280472118,1.2399364237241934,5383.587004071607,0.0,1891.950723543427,21273.044281932293,767.4599705923105,1635.2718039578435,456.1907501083059,2284.9471359359277,42.30611359424795,1501.4216166025587,80,1340,290
101,14580,4,14,1,3,20697.321515887346,0.6121379925953111,6.566289946824991,8.428341762743896,503.6566336831875,0.6966209051423043,4615.147217975056,0.0,1865.4687084205436,20501.631871579182,723.6108104433578,1530.8650094738384,267.533058126719,2140.5317967010815,25.75757500421077,1356.723626658666,80,1340,290
101,14580,6,14,1,3,22455.321515887346,0.6326129629360399,6.110711674717786,7.974367378911694,499.7367675239665,0.657074260548463,4587.471017697645,0.0,1860.672823914131,20421.416179932272,719.0274841206755,1520.2098869897507,253.2363600716917,2127.043656379215,24.463099545370884,1344.4424735098987,80,1340,290
101,14580,7,14,1,3,22979.321515887346,0.6427559449421129,5.974919288719961,7.862654947772489,499.4738320413765,0.5888135018197792,4510.524371506162,0.0,1792.0673663868365,20202.88981333105,709.1691245940018,1490.1628734660012,231.92127851203816,2073.3237127026223,22.944059038789952,1323.925534401321,80,1340,290
101,14580,8,14,1,3,23002.321515887346,0.6425039365040025,5.968958935899446,7.853168445011504,499.9301805338937,0.5271902704212301,4436.8257038561,0.004549973963911396,1716.0655838295038,19954.280295040353,697.8081819976414,1458.2365435569986,212.22296808309468,2018.6803037045913,21.546553729887155,1307.9115015424013,80,1340,290
101,14590,1,14,1,3,1035.3215158873452,0.10265696487295245,14.159811384170583,14.19734369136765,514.6570712158722,1.2054687832348487,6243.282179149414,0.0,1853.0446581554531,20760.18085479573,724.8012686748914,1564.5567555836794,453.2526253200306,2196.1792474879794,40.90311963069659,1447.2969249306693,70,1330,280
101,14590,2,14,1,3,1084.3215158873452,0.2285309626804552,14.135667303401155,14.602479767590143,518.9120310132182,1.2306693468337178,5808.081976357571,0.0,1858.7954627003555,20825.212878254348,731.4458012913084,1573.323619671225,462.9060818850603,2203.0576266723047,42.17104708913755,1446.8947799073273,70,1330,280
101,14590,3,14,1,3,3684.3215158873454,0.3474749519573412,12.854552813594697,13.924021203450689,524.5370376124677,1.1255222084253818,5342.406317586767,0.0,1842.8251311327997,20830.658594039873,737.237344066878,1574.0210012604032,426.4523576986684,2193.7129826040305,39.740111814373165,1439.045010387716,70,1330,280
101,14590,4,14,1,3,20078.321515887346,0.6034439398990831,6.726701181429292,8.57503761144863,493.5115275189968,0.7071473649438396,4632.572831440073,0.0,1852.1249111597588,20318.639121817796,709.4164214463048,1505.9827972217288,274.50401985330615,2105.8891682605436,26.274010414400898,1331.9522289668516,70,1330,280
101,14590,6,14,1,3,23000.321515887346,0.6391019417988023,5.969477227449056,7.831755508033364,482.5139127349001,0.5073370590797133,4432.202123052687,0.005026443752633567,1675.5622455959203,19571.715690764653,671.7364937826729,1407.5139910345806,209.46014359953477,1945.690933818803,21.287109058720766,1259.7832408530817,70,1330,280
101,14590,7,14,1,3,22994.321515887346,0.6419999792324266,5.971032102097886,7.852611929639165,483.33180533617656,0.4884586191463221,4400.944875776213,0.007682915788831787,1650.7884163120707,19492.629180909764,668.6517184198774,1397.7106491489517,203.17719422567143,1928.3983996963707,20.870314590412153,1255.2856478025717,70,1330,280
101,14590,8,14,1,3,23000.321515887346,0.6414959623562059,5.969477227449056,7.847286998653352,482.3007994470815,0.49842447931901707,4415.892515824631,0.006383736846663643,1663.0222400119776,19523.019953171206,669.4804755719431,1401.3702035026795,206.67826346923138,1935.2733063726596,21.10836971309123,1255.8447662658134,70,1330,280
101,14600,1,14,1,3,655.3215158873453,0.10265696487295245,14.347051194219219,14.385079803371134,530.8858690836923,1.2649849460181242,6227.803293909675,0.0,1894.1639365633125,21116.294263475254,749.4191704384358,1613.9171279390646,464.1035017833472,2271.1835510287315,41.816929205397386,1497.8278785435587,60,1320,270
101,14600,2,14,1,3,737.3215158873453,0.2223569645630083,14.30664681415609,14.750728742278074,534.524854957037,1.289545439109355,5824.410635081137,0.0,1900.0040796425785,21172.37561659207,755.3391086227327,1621.5695182121804,473.33575637105275,2276.994029596776,43.00944609337742,1496.519563393589,60,1320,270
101,14600,3,14,1,3,2501.3215158873454,0.3356309725986681,13.437459906456633,14.473613108715744,541.6429901977028,1.1999824722323282,5389.178034634035,0.0,1875.212115556466,21175.16236658508,761.272177755742,1621.7825582512164,444.4431233340352,2264.4510277369504,41.352809071395946,1490.266802178333,60,1320,270
101,14600,4,14,1,3,20564.321515887346,0.6282029344783983,6.600756334874058,8.582900226424748,499.22279708676814,0.7082846045274643,4596.094917662511,0.0,1862.1920624329784,20425.116075800055,718.1321568743851,1520.425091697342,273.5357506617735,2124.7002487192844,26.334495888364927,1342.3953640094164,60,1320,270
101,14600,5,14,1,3,30240.321515887346,0.6583799912677964,4.321803834281721,5.762271600552693,456.88785370475387,0.47075636170988866,4561.96724325346,0.0,1799.2520674926918,19571.90620064848,662.9595005069385,1409.304570974596,187.4637415248688,1992.9819315158757,18.123452184589873,1244.9693914758475,60,1320,270
101,14600,6,14,1,3,31002.321515887346,0.6619709923015794,4.184123158038822,5.595740179383231,454.3518471554773,0.4557321753404877,4556.610597892145,0.0,1793.6610423060745,19512.15710513692,659.5466115459096,1401.7019552566005,181.83325042786015,1984.238871946083,17.611025097731815,1238.931610578176,60,1320,270
101,14600,7,14,1,3,30995.321515887346,0.7073309614406785,4.185387941153914,5.8241617001763935,455.0920538298682,0.4224077123641916,4427.107413240591,0.0,1722.4182097999092,19286.29022889048,651.6008018294445,1372.819289258201,173.09211549281963,1926.6677690998226,17.36640346335907,1212.7451937933681,60,1320,270
101,14600,8,14,1,3,31003.321515887346,0.7061339809642991,4.183942474736666,5.815890735781161,454.4574734875726,0.4135289839319096,4413.684134366112,0.0,1707.631475100567,19229.145656687564,648.8587068390884,1365.7185105388326,170.17492002705788,1915.4916660504587,17.15872690522291,1208.7822537860275,60,1320,270
101,14610,1,14,1,3,1012.3215158873453,0.10227896711694812,14.171144320041948,14.207907449976917,511.944483372459,1.2035627186738584,6243.723801154276,0.0,1848.7817307294058,20707.851881635284,721.1349946195578,1557.4832225930586,453.8642882783185,2186.413407834337,40.95496775675316,1440.1221309541374,50,1310,260
